source_id,title,url,source_class,year,route_section,km_start,km_end,route_match_confidence,evidence_class,access_status,expected_visual_count,subagent_origin,notes,harvest_batch
LR047,E-Routes Mojstrana-Ratece cycling route,https://e-routes.eu/scenic-slovenian-cycling-route-mojstrana-ratece/,cycling route article with photos,2025,Mojstrana-Kranjska Gora-Ratece D-2 valley/cycle corridor,106.2,124.5,same-route-medium,local cycling-route imagery,open page,6 core route photos plus responsive variants,Boole,Newer cycling article for the valley/cycle corridor; includes route photos around Kranjska Gora/Mojstrana but continues beyond the race finish.,
LR048,Slocally Juliana Trail stage 2 Mojstrana-Jesenice,https://slocally.com/juliana-trail-from-mojstrana-to-jesenice-stage-2/,local route photo blog,2020,Mojstrana / Dovje edge and eastbound Juliana corridor,103.0,106.5,adjacent-route-medium,local route-gallery imagery,open page,103 direct WordPress JPG variants,Boole,"Helps Dovje/Mojstrana visual edge, but the route heads east toward Jesenice, so keep as adjacent context.",
LR049,Julian-Alps.com Juliana Trail stage 2,https://julian-alps.com/en/tour/hiking-trail/juliana-trail-stage-2-mojstrana-jesenice/34667931/,official Juliana/Outdooractive route page,current,Mojstrana / Dovje / Karawanks foothills to Jesenice,103.0,106.5,adjacent-route-medium,official route-page imagery,open page,Outdooractive image variants,Boole,"Official stage 2 page names Dovje and Karawanks foothills; useful for the Dovje/Mojstrana edge, not final westbound corridor.",
LR050,Outdoor Mojstrana Aljaz village and Mlinca to Kepa,https://www.outdoor-mojstrana.com/en/activities/through-aljaz-s-village-and-mlinca-onto-mighty-kepa,official local route page with photos,current,Dovje/Mlinca/Kepa side of late descent,96.0,106.2,adjacent-route-medium,official local hiking imagery,open page,route images in storage/image/202406,Boole,"Additional Outdoor Mojstrana page around Aljaz village, Mlinca, and Kepa; adjacent to late Karawanks descent into Dovje.",
LR051,Outdoor Mojstrana Dovska Baba and views,https://www.outdoor-mojstrana.com/en/activities/dovska-baba-and-the-views-of-the-julian-alps,official local route page with photos,current,Dovje to Dovska Rozca / Dovska Baba context,96.0,106.2,adjacent-route-medium,official local hiking imagery,open page,Dovska Baba image set,Boole,Independent Outdoor Mojstrana Dovska Baba page; winter/ski-touring emphasis means surface/season caveats are required.,
LR052,Siol Dovska Baba hike article,https://siol.net/sportal/naj-planinska-koca/pohod-na-dovsko-babo-s-cudovitim-pogledom-na-triglav-581772,news/trail article with photos,2022,Dovje / Dovska Baba / Triglav views,96.0,106.2,adjacent-route-medium,local news-gallery imagery,open page,6+ usable direct JPEGs,Boole,Independent Slovene news/photo article for Dovska Baba from Dovje; useful late-descent terrain context but not current race proof.,
LR053,Medves Dovska Baba 2024 gallery,https://medves.si/potepanja/2024-07-23-Dovska_baba/,personal hiking gallery,2024,Dovska Baba / Dovje-side Karawanks context,96.0,106.2,adjacent-route-medium,personal route-gallery imagery,open page,134 public gallery assets; thumbnails normalize to webp pages,Boole,Large public personal gallery for Dovska Baba; individual frames need manual route/season/location review.,
LR054,MTB-ITD Golica route,https://mtb-itd.si/poti/golica,local MTB route page with photos,current,Sedlo Suha / Golica route context,88.8,91.2,same-location-medium,local route-gallery imagery,open page,direct route/gallery images,Boole,"Page metadata/text include Sedlo Suha and Golica; use as local route context alongside LR020, not race-specific evidence.",
LR055,Odkrivaj svet Trupejevo poldne,https://odkrivajsvet.si/trupejevo-poldne/,local hiking article/gallery,2025,Srednji Vrh / Trupejevo Poldne final-section context,117.1,122.5,adjacent-route-medium,local hiking-gallery imagery,open page,64 direct WordPress image URLs,Boole,"New independent 2025 gallery for Trupejevo Poldne from Srednji vrh; useful final-section context, not exact race-line proof.",
LR056,Siol Trupejevo Poldne article,https://siol.net/sportal/naj-planinska-koca/trupejevo-poldne-ko-zlate-macesne-nasledi-zimska-pravljica-video-677780,news/trail article with photos,2025,Srednji Vrh / Trupejevo Poldne final-section context,117.1,122.5,adjacent-route-medium,local news-gallery imagery,open page,6+ usable direct JPEGs,Boole,Independent Slovene news/photo article for Trupejevo Poldne and Srednji Vrh; useful final-section terrain context with winter/season caveats.,
LR057,Druzinski izleti Talez,https://www.druzinski-izleti.si/regije/gorenjska/talez.html,local family-route photo page,current,Bodesce/Ribno bridge to Talez approach,2.0,11.9,same-route-medium-high,local trail-guide imagery,open page,6 article photos after filtering,Dalton,Public Talez route page with local photos and route details; useful start-to-Talez approach context.,2026-06-20-continuation-video-photo-pass
LR058,Siol Babji zob hike article,https://siol.net/sportal/naj-planinska-koca/pohod-na-babji-zob-z-ikonicnim-pogledom-na-blejsko-jezero-588885,news/trail article with photos,2022,Selski bridge / Kupljenik / Babji zob,18.0,27.4,same-route-high,local news-gallery imagery,open page,many Babji zob article images,Dalton,"Article anchors Selski bridge, Talez/Kupljenik direction, Kupljenik, and Babji zob; independent route-photo support for the early middle block.",2026-06-20-continuation-video-photo-pass
LR059,MojaObcina Izlet na Babji zob,https://www.mojaobcina.si/mislinja/novice/izlet-na-babji-zob.html,local club article/gallery,2022,Kupljenik / Babji zob context,20.6,27.4,same-location-medium-high,local club gallery imagery,open page,large MojaObcina gallery after filtering,Aquinas,Independent club/gallery source for Babji zob; route exactness varies by frame.,2026-06-20-continuation-video-photo-pass
LR060,Odkrivaj svet Dovska Baba,https://odkrivajsvet.si/dovska-baba-1891m-gorska-kraljica-z-razgledi-kot-iz-razglednice/,local hiking article/gallery,2025,Dovje-side Dovska Baba / late Karawanks context,96.0,106.2,adjacent-route-medium,local hiking-gallery imagery,open page,Dovska Baba article images,Dalton,"Current Dovje-side Dovska Baba gallery; useful for weak Sedlo Suha-to-Dovje ridge/descent context, not exact race-line proof.",2026-06-20-continuation-video-photo-pass
LR061,Journal.hr Golica narcissus article,https://www.journal.hr/lifestyle/putovanja/planina-golica-u-svom-najljepsem-ruhu-livade-narcisa/,Croatian travel article with photos,2025,Golica / Koca na Golici context,88.8,91.2,same-location-medium,local travel/photo imagery,open page,2-3 Golica images after filtering,Aquinas,Independent Croatian photo article for Golica; seasonal context with exact route caveat.,2026-06-20-continuation-video-photo-pass
LR062,Siol Stol from Zavrsnica article,https://siol.net/sportal/naj-planinska-koca/nasvet-izlet-hribi-na-kralja-kravank-stol-samo-pogumno-kar-iz-doline-video-671179,news/trail article with photos and video,2025,Zavrsnica / Valvasorjev dom / Zirovniska planina / Stol,60.0,78.0,same-route-medium-high,local news-gallery imagery,open page,many Stol article images,Aquinas/main continuation,Current Siol route article for Stol from the valley; strong same-route context for the Stol climb with per-frame caveats.,2026-06-20-continuation-video-photo-pass
LR063,Lepote Slovenije Karavanke,https://www.lepote-slovenije.si/karavanke/,broad local Karavanks gallery,2019,Stol / Golica / Karawanks broad context,72.0,106.2,adjacent-context-medium-low,local broad-gallery imagery,open page,Karavanke gallery images,Aquinas,Broad Karawanks gallery; useful independent visual pool but weak route exactness.,2026-06-20-continuation-video-photo-pass
LR064,Gorenjski Glas Dovska Baba Hruski Rozca Klek article,https://arhiv.gorenjskiglas.si/article/20160614/C/160619882/le-kateri-kljuc-je-pravi,local newspaper article/photo,2016,Dovska Baba / Hruski vrh / Rozca / Klek context,90.0,106.2,adjacent-route-medium,local newspaper imagery,open page,1 article image,Dalton,Older local article/photo for the Dovje-side ridge chain; useful bridge source between Golica/Rozca and Dovje context.,2026-06-20-continuation-video-photo-pass
LR065,Hribi.net Kupljenik - Babji zob,https://www.hribi.net/izlet/kupljenik_babji_zob/21/523/895,local hiking guide photo set,current,Kupljenik to Babji zob,20.6,27.4,same-route-high,local trail-guide imagery,open page,43 photos,Dalton,Independent Hribi.net Babji zob guide with route photos and forest/kolovoz/ridge description; distinct from Hike.uno Babji zob source.,2026-06-20-continuation-video-photo-pass
LR066,Outdooractive Dovska Rozca Dovska Baba Hruski vrh,https://www.outdooractive.com/en/route/mountain-hike/upper-carniola/planina-dovska-rozca-1650-m-dovska-baba-1891-m-in-hruski-vrh-1776-m-/243386154/,Outdooractive route page imagery,current,Dovje / Dovska Rozca / Dovska Baba / Hruski vrh loop,96.0,106.2,adjacent-route-medium-high,georeferenced route-page imagery,open page,Outdooractive image variants,Dalton,Georeferenced Dovje-side route/photo corroboration for weak late Karawanks context; not exact race route.,2026-06-20-continuation-video-photo-pass
LR067,V naravi Talez krozna pot,https://vnaravi.si/julijske-alpe/talez,local hiking guide/gallery,current,Talez / Jelovica context,11.8,20.6,same-location-medium-high,local route photo context,open page,guide photos,Kepler,"Independent Talez route guide with local photos and coordinates; distinct from Druzinski izleti, Radolca and Hike.uno Talez sources.",2026-06-20-continuation-video-photo-pass
LR068,Moja jezera Babji zob,https://mojajezera.si/seznam_mojih_hribov/955/babji_zob/,local route/photo page,current,Kupljenik to Babji zob,20.6,27.4,same-location-high,local route photo context,open page,route/gallery photos,Kepler,Independent Babji zob photo page with lake-view and summit context; related to Hribi.net text but separate visual source.,2026-06-20-continuation-video-photo-pass
LR069,Skoberne Babji zob 2023 gallery,https://skoberne.si/prijatelji/2023/prbabjiz23/,personal hiking photo gallery,2023,Kupljenik / Babji zob,20.6,27.4,same-location-medium-high,local route photo context,open page,trip-gallery images,Kepler,"Personal Babji zob gallery with approach and terrain photos; distinct from MojaObcina, Siol and Hribi Babji zob sources.",2026-06-20-continuation-video-photo-pass
LR070,Snezak Golica po skritih linijah,https://www.snezak.si/razmere/golica-po-skritih-linijah.html,route-adjacent ski/report photo set,2019,Golica ridge / Koca na Golici / Planina Mozina,88.8,91.2,adjacent-context-medium,local route-adjacent photo context,open page,report photos,Kepler,"Golica ridge/slope photo report; winter/ski surface caveat, useful same-area visual context only.",2026-06-20-continuation-video-photo-pass
LR071,Obcina Kranjska Gora - Gozd Martuljek,https://obcina.kranjska-gora.si/objava/166116,municipal place page/photo gallery,current,Gozd Martuljek / final valley context,116.5,119.5,same-location-medium,local place photo context,open page,municipal gallery image,Kepler,Official municipal Gozd Martuljek place page with gallery imagery; distinct from KRAJI and tourism-domain sources.,2026-06-20-continuation-video-photo-pass
LR072,SummitPost Martuljek group,https://www.summitpost.org/martuljek-group/153292,mountain-range photo page,current,Mojstrana / Gozd Martuljek / Kranjska Gora backdrop context,106.2,124.5,adjacent-context-medium-low,broad mountain photo context,open page,SummitPost image gallery,Kepler,"Large independent Martuljek group image pool; broad terrain/backdrop context, not race-specific or surface-level proof.",2026-06-20-continuation-video-photo-pass
LR073,Wikiloc Kupljenik - Babji Zob - Kupljenik,https://www.wikiloc.com/hiking-trails/kupljenik-babji-zob-kupljenik-177191275,public route page with user photos,2024,Kupljenik / Babji zob loop and waypoints,20.6,29.0,same-location-medium-high,public route-page imagery,direct CDN blocked; r.jina route-page mirror plus public image proxy,five route photos recovered from Wikiloc mirror/CDN URLs,Helmholtz; local gallery recovery pass,"Adversarial audit found a July 2024 Wikiloc route with visible trail photos and waypoints including Babij zob. Direct command-line page/CDN access returns 403, but the r.jina route-page mirror exposes Wikiloc route-photo URLs that validate through the public image proxy; retain with same-location route caveats.",2026-06-20-continuation-video-photo-pass
LR074,Bergfex Bled - Koritno - Radovljica - Lovska koca Talez,https://www.bergfex.at/sommer/gorenjska/touren/mountainbike/3693841%2Cbled--koritno--radovljica--lovska-koca-talez/,route page with user photo,2024,Bled / Radovljica / Lancovo / Lovska koca Talez corridor,0.0,15.1,adjacent-route-medium,public route-page imagery,browser-visible; command-line blocked/rate-limited,"one user photo visible in browser, not locally harvestable",Helmholtz,"Bergfex route page explicitly passes Bled, Radovljica, Lancovo and Lovska koca Talez and exposes a user photo in browser/search output. Local command-line request returns HTTP 429, so retain as a limited candidate only.",2026-06-20-continuation-video-photo-pass
LR075,ClimbTriglav Bled hike Babji zob,https://climbtriglav.com/tour/bled-hike-babji-zob-1-day/,local route guide imagery,current,Babji zob / Kupljenik weak-area context,11.9,20.7,same-location-medium-high,local guide/source-link imagery,open page; source-specific WordPress image fallback,five route article photos recovered; logos/icons/related tours filtered,Epicurus; local gallery recovery pass,"Section-specific Babji zob viewpoint/summit route page. Current public HTML exposes route article images, so the atlas uses a strict 2023/03 WordPress image fallback and excludes site chrome plus related tour thumbnails; not race-specific.",2026-06-20-continuation-video-photo-pass
LR076,Hribi.net Ravne - Klek cez Hruski vrh,https://www.hribi.net/izlet/ravne_klek_cez_hruski_vrh/11/362/505,local hiking guide photo set,current,Ravne / Dovska Rozca / Hruski vrh / Klek / Dovje-side Karawanks,96.0,106.2,adjacent-route-medium-high,local trail-guide imagery,open page,38 route photos after Hribi thumbnail normalization,Confucius,"Stronger Hruski/Klek ridge source than the Dovska Baba-only route; reverse/adjacent ridge evidence for the late Karawanks-to-Dovje block, not direct race-line proof without frame review.",2026-06-20-continuation-video-photo-pass
LR077,Hribi.net Planina pod Golico - Klek cez Rozco,https://www.hribi.net/izlet/planina_pod_golico_klek_cez_rozco/11/362/2090,local hiking guide photo set,current,Planina pod Golico / Rozca / Klek ridge context,90.0,100.0,same-location-medium-high,local trail-guide imagery,open page,43 route photos after Hribi thumbnail normalization,Confucius,Fills the Klek side of the Sedlo Suha-Rozca-Hruski gap. Shares some lower approach context with LR078; use image-level captions and location review.,2026-06-20-continuation-video-photo-pass
LR078,Hribi.net Planina pod Golico - Hruski vrh,https://www.hribi.net/izlet/planina_pod_golico_hruski_vrh/11/360/2088,local hiking guide photo set,current,Planina pod Golico / Jeseniska planina / Rozca / Hruski vrh ridge context,90.0,100.0,same-location-medium-high,local trail-guide imagery,open page,45 route photos after Hribi thumbnail normalization,Confucius,"Hruski-specific ridge source. Some shared approach imagery with LR077 is expected, so duplicate downgrading and frame-level review are required.",2026-06-20-continuation-video-photo-pass
LR079,V naravi Klek,https://vnaravi.si/karavanke/klek,local hiking guide/gallery,current,"Klek between Golica, Rozca, Hruski vrh and Dovska Baba",90.0,100.0,same-location-medium,local hiking-gallery imagery,open page,Klek article/gallery images,Confucius,"Distinct named Klek anchor from existing V naravi Hruski vrh. Useful ridge context, not current race proof without frame review.",2026-06-20-continuation-video-photo-pass
LR080,Snezak trojcek Hruski vrh Dovska Baba Klek,https://www.snezak.si/razmere/trojcek-hruski-vrh-dovska-baba-klek.html,route-adjacent ski/report photo set,winter/ski,Hruski vrh / Dovska Baba / Klek ridge context,96.0,106.2,adjacent-route-medium,local route-adjacent photo context,open page,12 large report images after filtering,Confucius,"Winter/ski source only. Useful for ridge morphology and line context, but should not be used as September surface proof.",2026-06-20-continuation-video-photo-pass
LR081,MTB-ITD Belska planina route,https://mtb-itd.si/poti/belska_planina,local MTB route page with photos,current,Sedlo Suha / Belska planina / Dovje-Mojstrana adjacent road and ridge context,88.8,106.2,adjacent-route-medium,local MTB route-gallery imagery,open page,route and gallery images; CC BY-NC 4.0 noted by source audit,Confucius,"Adjacent MTB route, not exact race line. Retain for Sedlo Suha/Belska planina and lower Dovje/Mojstrana context with activity/route caveats.",2026-06-20-continuation-video-photo-pass
LR082,Locationscout Gozd Martuljek photo spots,https://www.locationscout.net/locations/27011-gozd-martuljek,community photo-location page,current,Gozd Martuljek / Srednji Vrh final corridor visual context,117.1,124.5,same-location-medium,local community photo context,open page; fetch saw 16 img tags on 2026-06-20,"location photos, not race-specific",Hypatia adversarial photo/page audit,Community photo-location page for Gozd Martuljek. Useful final-corridor visual context; not race evidence or exact trail-surface proof.,2026-06-20-continuation-video-photo-pass
LR083,Wikiloc Planina pod Golico Betel Golica,https://www.wikiloc.com/hiking-trails/planina-pod-golico-betel-golica-13-6-20-50942860,local route page with user photos,unknown,Golica / Rozca / Hruski signage context,88.8,100,adjacent-route-medium,local route/user-photo context,direct CDN blocked; r.jina route-page mirror plus public image proxy,ten route photos recovered from Wikiloc mirror/CDN URLs,Hypatia adversarial photo/page audit; local gallery recovery pass,"Public Wikiloc route candidate for Planina pod Golico-Betel-Golica. Direct command-line page/CDN access returns 403, but the r.jina route-page mirror exposes Wikiloc route-photo URLs that validate through the public image proxy; retain as local ridge context, not direct race-line proof.",2026-06-20-continuation-video-photo-pass
LR084,PZS Valvasorjev dom media page,https://arhiv.pzs.si/mediji.php?pid=474,official hut/media page with photos,2018,Stol lower approach / Valvasorjev dom context,59.9,77.4,same-location-low-medium,official hut/location media imagery,open page; fetch saw 61 img tags on 2026-06-20,"hut/context images, weak trail-surface value",Hypatia adversarial photo/page audit,"Official PZS media page with Valvasorjev dom imagery near the Stol lower approach. Retain as hut/location context, not surface proof.",2026-06-20-continuation-video-photo-pass
LR085,KRAJI Kranjska Gora-Mojstrana cycling route photo gallery,https://kraji.eu/slovenija/kolesarska_pot_kranjska_gora_mojstrana/photos/slo,local route dedicated photo gallery,current,"Dovje/Mojstrana to Belca, Gozd Martuljek, and Kranjska Gora cycle corridor",106.2,117.1,same-route-medium-high,local route-gallery imagery,open page; public HTML lists 42 captioned route photographs,"captioned gallery photos including Gozd Martuljek, Sava Dolinka bridges, Belca, and Mojstrana",targeted weak-pocket Dovje-Gozd search,"Dedicated Slovenian KRAJI photo-gallery URL for the Mojstrana-Kranjska Gora cycling corridor surfaced in targeted weak-pocket image search. Distinct from LR018 base article URL; expect overlap/duplicates, but retain because captions explicitly cover Gozd Martuljek, Belca, old railway/cycleway, Sava Dolinka bridges, and Mojstrana.",2026-06-20-continuation-video-photo-pass
LR086,MojaObcina Vrhnika Pohod Zimzelenov na Talez,https://www.mojaobcina.si/vrhnika/novice/pohod-zimzelenov-na-talez.html,local hike report with photo gallery,2023,Spodnja Lipnica / Talez macadam forest-road approach context,8.0,12.0,same-location-medium-high,local hike-report imagery,open page; public HTML exposes 12 H_MAX_1280x1280 gallery images,gallery captions and article text describe an easier macadam forest road through woods to Talez,targeted weak-pocket Talez image-search follow-up,"Nonduplicate Talez approach report surfaced by targeted image search. It is not race-specific and starts from a bus drop after Spodnja Lipnica, so use as same-location/approach context rather than exact GPX proof.",2026-06-20-continuation-video-photo-pass
LR087,Metropolitan.si Gozd Martuljek alpine village article,https://www.metropolitan.si/turizem/gozd-martuljek-slovenija-alpska-vasica-turisti-navdusenje/,local destination article imagery,2026,Gozd Martuljek and Sava Dolinka final-corridor context,117.1,119.5,same-location-medium,local destination imagery,open page; command-line fetch exposes Gozd Martuljek image variants,article locates Gozd Martuljek on both banks of the Sava Dolinka near Kranjska Gora and highlights local views/paths,targeted weak-pocket Gozd Martuljek image-search follow-up,"Nonduplicate final-corridor visual source. Images are destination/article context rather than route-specific trail proof, so keep conservative section localization.",2026-06-20-continuation-video-photo-pass
LR088,Outdoor Mojstrana Planica and Jasna cycling trip,https://www.outdoor-mojstrana.com/en/activities/cycling-trip-planica-nordic-centre-and-jasna-lakes,official local cycling route page,current,Mojstrana / Dovje / Kranjska Gora old railway cycleway corridor,106.2,117.1,same-route-medium-high,official local route text and imagery,open page; command-line fetch exposes one route/social image and detailed route text,"route text starts at Slovenian Alpine Museum, passes Dovje, blue bridge over Sava Dolinka, paved cycling path, and three Sava Dolinka bridges toward Kranjska Gora",Bernoulli adversarial weak-pocket audit,"High-relevance old-railway/cycleway corridor page with low exposed image count. Retain for source accounting and any harvested image, but do not overstate as frame-level race proof.",2026-06-20-continuation-video-photo-pass
LR089,Radolca five winter hikes Talez section,https://www.radolca.si/en/blog/5-great-winter-hikes-in-radovljica-and-the-surroundings,local tourism blog with Talez image,2018,Talez / Lovska koca na Talezu local approach context,8.0,12.0,same-location-medium,local tourism imagery,open page; public HTML exposes Talez panorama image and thumbnail,"Talez section names paths from Lancovo, Bodesce and Ribno to Lovska koca na Talezu and panoramic views",main continuation weak-pocket image validation,"Winter tourism context, not race-specific. Retain for an independent Talez visual anchor and route-near access text; do not use as September surface proof.",2026-06-20-continuation-video-photo-pass
LR090,Slovenie Secrete Gozd Martuljek cascade article,https://slovenie-secrete.fr/2024/05/11/gozd-martuljek-cascade/,local travel article with large image set,2024/2026 update,Gozd Martuljek / Hotel Triangel / Martuljek waterfall side-valley context,117.1,119.5,adjacent-context-medium,local travel imagery,open page; public HTML exposes Gozd Martuljek and Martuljek-cascade image set,"Article starts from Gozd Martuljek near Hotel Triangel, follows the cycle path, and shows forest/canyon/bridge/waterfall context near the final corridor",main continuation weak-pocket image validation,"Adjacent waterfall side-valley, not the race line. Retain as final-corridor terrain and local footpath context with conservative localization.",2026-06-20-continuation-video-photo-pass
LR091,Hribi.net 360 panorama Lovska koca na Talezu,https://www.hribi.net/panorama/360/lovska_koca_na_talezu/787,interactive 360 panorama,current,Lovska koca na Talezu exact-place visual anchor,11.8,12.0,same-location-high,browser-visible interactive panorama,open page; JS pano variable exposes /panorama/LKTalez.jpg,direct 360 panorama JPEG for Lovska koca na Talezu,main continuation weak-pocket image validation plus Godel adversarial correction,Retain as exact-place browser-visible and locally harvested panorama evidence for the Talez high point.,2026-06-20-continuation-video-photo-pass
LR092,Hribi.net 360 panorama Stol,https://www.hribi.net/panorama/360/stol/53,interactive 360 panorama,current,Stol summit / high ridge visual anchor,76.0,78.0,same-location-medium-high,browser-visible interactive panorama,open page; JS pano variable exposes /panorama/stol.jpg,direct 360 panorama JPEG for Stol summit/ridge orientation,Godel adversarial visual-source audit,Retain as high-section orientation imagery near the Stol block; summit panorama is not meter-level trail-surface proof.,2026-06-20-continuation-video-photo-pass
LR093,Naprostem Stol from Zavrsnica,https://www.naprostem.si/izleti/stol-%282236-m%29-iz-zavrsnice-38777,local hiking route article,current,Zavrsnica / Valvasorjev dom / Zirovniska planina / Stol,59.9,78.0,same-route-medium-high,local hiking route imagery,open page; public HTML exposes large route image and news image,direct route images for Stol from Zavrsnica,Godel adversarial visual-source audit follow-up,"Same broad approach as the race's Stol block, with route-article caveats. Retain as harvested Stol/Zavrsnica visual context, not meter-level surface proof.",2026-06-20-continuation-video-photo-pass
LR094,Iglu Sport narcise na Golici,https://www.iglusport.si/blog/ideja-za-izlet-narcise-na-golici/,local hiking blog imagery,current,Golica / Sedlo Suha ridge context,88.8,91.2,same-location-medium,local hiking blog imagery,browser-visible; command-line blocked/403,"browser-visible Golica images, not locally downloadable in this environment",Godel adversarial visual-source audit follow-up,Seasonal narcissus/Golica imagery. Retain as source-only watchlist until a compliant browser/manual harvest path is available; do not use as September surface proof.,2026-06-20-continuation-video-photo-pass
LR095,Bergfex.si Gozd Martuljek hiking route,https://www.bergfex.si/sommer/gorenjska/touren/wanderung/1717827%2Cgozd-martuljek/,route page with user photos,2025,Gozd Martuljek side-pocket / final-corridor context,117.1,119.5,adjacent-context-medium,route-page user-photo imagery,cached route HTML plus direct vcdn profile/detail URLs,twelve Bergfex route user photos harvested; broader platform still rate-limited,Godel adversarial visual-source audit follow-up; Carver blocker audit direct-image recovery; local gallery recovery pass,"Side-pocket route near Jermanovi slapovi/Brunarica Krmise. Cached Bergfex route HTML exposes twelve route-page user-photo detail JPEGs, all validated as public images; use as final-corridor local texture, not direct race-line proof.",2026-06-20-continuation-video-photo-pass
LR096,Putni Kofer Martuljski slapovi,https://putnikofer.hr/mjesta/martuljski-slapovi-slovenija-izlet/,local travel article with photo set,2025,Gozd Martuljek / Martuljek waterfalls side-pocket final-corridor context,117.1,119.5,adjacent-context-medium,local travel article imagery,open page; public HTML exposes downloadable Gozd Martuljek and Martuljek waterfall images,direct large JPG route/place images,main image-search continuation and local validation,"High-image-count Martuljek side-valley source near the final corridor. Use as adjacent local footpath/terrain context, not direct race-line proof.",2026-06-20-continuation-video-photo-pass
LR097,Druzinski izleti Martuljski slapovi Gozd Martuljek,https://www.druzinski-izleti.si/regije/gorenjska/martuljski-slapovi-gozd-martuljek.html,family hiking article with photos,current,Gozd Martuljek / Martuljek waterfalls side-pocket final-corridor context,117.1,119.5,adjacent-context-medium,local family-hike imagery,open page; public HTML exposes article image paths,article big/small JPG images around Martuljek falls,main image-search continuation and local validation,Public local hike page adds independent Martuljek/Gozd Martuljek imagery; side-valley context only unless later frame matching proves route overlap.,2026-06-20-continuation-video-photo-pass
LR098,Izbircnica Martuljski slapovi,https://izbircnica.si/martuljski-slapovi/,local hiking article with photo set,2020,Gozd Martuljek / Martuljek waterfalls side-pocket final-corridor context,117.1,119.5,adjacent-context-medium,local hiking article imagery,open page; public HTML exposes Martuljski slapovi image set,direct article JPG images of Martuljek waterfall route,main image-search continuation and local validation,Independent Martuljek side-valley photo set near the finish corridor. Retain for local visual texture with conservative section localization.,2026-06-20-continuation-video-photo-pass
LR099,KRAJI Jerman Waterfalls,https://kraji.eu/slovenija/jermanovi_slapovi/eng,local place photo gallery,current,Gozd Martuljek / Jerman waterfalls side-pocket final-corridor context,117.1,119.5,adjacent-context-low-medium,local place-gallery imagery,open page but intermittent command-line timeout; direct KRAJI images downloadable,direct KRAJI Jermanovi slapovi images,main image-search continuation and local validation,"Small KRAJI side-pocket source near Gozd Martuljek. Page fetch can be slow, so harvest uses strict direct-image fallback; do not treat as race-line proof.",2026-06-20-continuation-video-photo-pass
LR100,Kam za vikend Lovska koca na Talezu,https://kamzavikend.si/ideja/lovska-koca-na-talezu,local route page with photos,current,Lovska koca na Talezu / Bodeski and Ribenski most approaches,8.0,12.0,same-location-medium-high,local route-page imagery,open page; Next.js payload exposes original S3 JPGs and route names,direct Kam za vikend S3 route images,Chandrasekhar adversarial still-photo audit,Independent Talez-page visual anchor with named Bodeski/Ribenski/Kolnica approach context; not race-specific but section-relevant.,2026-06-20-continuation-video-photo-pass
LR101,Kam za vikend Tolsti vrh Talez,https://kamzavikend.si/ideja/tolsti-vrh-talez,local route page with photo,current,Tolsti vrh / Talez visual anchor,8.0,13.0,same-location-medium,local route-page imagery,open page; Next.js payload exposes original S3 JPG,direct Kam za vikend S3 route image,Chandrasekhar adversarial still-photo audit,Tolsti vrh above/near the Talez block adds a separate visual anchor; use conservatively as adjacent same-area context.,2026-06-20-continuation-video-photo-pass
LR102,Kam za vikend Babji zob,https://kamzavikend.si/ideja/babji-zob,local route page with photos,current,Babji zob / Kupljenik and Selski most paths,20.6,29.0,same-location-medium-high,local route-page imagery,open page; Next.js payload exposes original S3 JPGs and route metadata,direct Kam za vikend S3 Babji zob images,Chandrasekhar adversarial still-photo audit,Independent Babji zob source naming Kupljenik and Selski most paths; useful for early-middle visual density with route-adjacent caveats.,2026-06-20-continuation-video-photo-pass
LR103,Kam za vikend Stol,https://kamzavikend.si/ideja/stol,local route page with photos,current,Stol / Valvasorjev dom / Poljana-Zavrsnica route metadata,59.9,78.0,same-route-medium-high,local route-page imagery,open page; Next.js payload exposes original S3 JPGs and Stol route metadata,direct Kam za vikend S3 Stol images,Chandrasekhar adversarial still-photo audit,Independent Stol source with Valvasorjev dom and Poljana/Zavrsnica route metadata; valuable high-section context but not meter-level race proof.,2026-06-20-continuation-video-photo-pass
LR104,Kam za vikend Golica,https://kamzavikend.si/ideja/golica,local route page with photos,current,Golica / Planina pod Golico / Sedlo Suha context,88.8,91.2,same-location-medium,local route-page imagery,open page; Next.js payload exposes original S3 JPGs and path metadata,direct Kam za vikend S3 Golica images,Chandrasekhar adversarial still-photo audit,"Golica page explicitly includes Planina pod Golico and route via Sedlo Suha; use for late-ridge/Golica context, not direct September race-surface proof.",2026-06-20-continuation-video-photo-pass
LR105,V naravi Golica,https://vnaravi.si/karavanke/golica,local hiking article with photos,current,Golica / Koca na Golici / Rozca / Klek / Hruski vrh,88.8,106.2,adjacent-route-medium-high,local hiking article imagery,open page; public HTML exposes direct Golica article JPGs,direct vnaravi.si Golica article images,Chandrasekhar adversarial still-photo audit,"Golica circular-route text names Koca na Golici, Rozca, Klek, and Hruski vrh, strengthening late Karawanks visual context with route-adjacent caveats.",2026-06-20-continuation-video-photo-pass
